date,mag,lat,lon
2021-05-31 22:49:34,4.4,23.2381,94.6949
2021-06-01 04:26:25,4.5,37.1177,71.4946
2021-06-01 13:35:29,4.1,36.6997,71.4554
2021-06-01 18:56:14,4.7,39.8112,22.1323
2021-06-02 09:14:29,4.2,37.5745,36.1435
2021-06-02 12:31:38,4.4,36.8618,68.2466
2021-06-02 12:40:28,4.4,36.9211,68.0422
2021-06-02 15:44:04,4.4,41.0214,78.3727
2021-06-02 20:56:57,4.1,36.947,68.2486
2021-06-02 23:47:45,4.2,36.866,68.3333
2021-06-03 08:55:18,5.0,34.6927,97.8048
2021-06-03 18:06:13,4.8,38.205,21.9475
2021-06-04 04:05:26,4.6,35.2249,25.2518
2021-06-04 05:03:40,4.2,37.2006,20.5585
2021-06-04 23:23:09,4.2,36.3759,27.1473
2021-06-05 01:12:25,4.1,25.6398,100.1814
2021-06-06 07:54:23,5.3,33.4017,46.1288
2021-06-06 10:31:39,4.2,34.269,98.3018
2021-06-06 18:56:42,4.5,37.2556,71.6898
2021-06-06 19:40:24,4.1,33.3907,45.8621
2021-06-07 19:00:19,4.4,36.2859,27.1213
2021-06-08 02:12:19,4.1,37.4974,72.381
2021-06-08 06:59:53,4.4,43.666,16.07
2021-06-08 16:26:41,4.3,34.3128,81.7049
2021-06-08 19:38:16,4.1,34.9922,25.2545
2021-06-08 22:28:39,4.1,36.248,70.8875
2021-06-09 05:36:28,4.2,35.0613,25.208
2021-06-09 14:35:23,4.5,31.7774,69.7581
2021-06-10 05:46:37,3.8,46.147,53.1117
2021-06-10 09:42:12,4.0,36.5607,70.946
2021-06-10 14:46:10,5.0,24.5004,102.023
2021-06-10 14:58:41,4.5,25.0275,102.7208
2021-06-10 16:52:34,4.1,24.5221,102.2184
2021-06-11 17:31:11,4.6,37.2654,56.7097
2021-06-12 04:44:42,4.3,36.5303,70.7326
2021-06-12 13:00:48,4.9,24.9597,97.8861
2021-06-12 15:48:22,4.1,34.9007,97.4775
2021-06-12 21:31:28,3.9,21.0204,85.0848
2021-06-13 00:37:51,4.2,30.7389,57.0832
2021-06-13 05:27:24,4.2,29.7776,50.5107
2021-06-13 10:28:08,4.3,36.4239,71.4384
2021-06-13 16:19:31,4.4,39.8559,22.1922
2021-06-13 23:02:37,4.3,31.9442,104.4437
2021-06-14 07:29:02,4.1,27.9711,66.5514
2021-06-14 10:09:14,4.4,41.9153,82.5761
2021-06-14 15:46:31,4.4,39.7736,20.4106
2021-06-14 19:40:40,4.0,36.1591,70.5849
2021-06-15 07:00:16,4.4,34.787,97.3911
2021-06-15 17:46:08,4.8,26.6187,97.0854
2021-06-16 00:52:16,4.4,34.5637,70.3727
2021-06-16 02:08:52,4.1,30.2013,35.0504
2021-06-16 10:35:39,4.4,24.8636,102.4703
2021-06-16 11:48:58,5.5,38.2061,93.7234
2021-06-17 03:35:13,4.4,35.5415,24.8527
2021-06-17 17:19:36,5.0,34.7242,73.2047
2021-06-17 23:34:41,4.5,26.6776,92.3948
2021-06-18 09:45:30,4.1,25.8161,65.0633
2021-06-18 12:38:16,4.1,37.2087,30.8173
2021-06-18 19:51:27,4.4,35.7021,28.1647
2021-06-18 22:37:32,4.5,26.7357,92.4583
2021-06-19 06:23:06,4.7,35.4995,-3.5835
2021-06-19 15:07:52,3.5,40.9881,29.1424
2021-06-19 16:59:17,4.5,32.1089,69.8552
2021-06-20 03:03:23,4.1,27.945,52.0112
2021-06-20 16:21:00,4.3,32.5765,47.7332
2021-06-21 09:23:00,4.3,36.3441,21.7726
2021-06-21 10:13:29,4.2,36.4705,27.1418
2021-06-21 13:06:50,4.3,29.2822,87.124
2021-06-22 01:14:13,5.5,36.4391,27.0416
2021-06-22 01:21:06,4.3,36.2707,27.0835
2021-06-22 03:54:08,4.3,39.8369,22.1643
2021-06-22 04:36:39,4.3,35.1357,97.6714
2021-06-22 10:08:12,4.2,36.4852,68.5431
2021-06-22 17:54:33,4.4,35.3962,-3.7318
2021-06-22 18:44:27,4.2,36.3417,27.0624
2021-06-22 19:44:36,4.6,28.0137,92.2097
2021-06-23 01:43:09,4.2,38.9298,44.5543
2021-06-23 04:09:13,4.7,33.5317,71.5687
2021-06-23 16:19:16,4.0,37.4514,56.6823
2021-06-24 07:51:42,4.2,34.4243,101.7533
2021-06-24 07:58:58,4.4,35.93,70.963
2021-06-25 02:04:44,5.1,34.9509,69.0848
2021-06-25 04:11:18,4.1,36.573,70.9718
2021-06-25 04:42:11,4.5,41.1792,83.4592
2021-06-25 06:56:34,4.2,37.1333,71.9392
2021-06-25 07:57:27,4.0,41.1518,83.6077
2021-06-25 12:11:28,4.1,36.5979,69.6458
2021-06-25 12:21:09,4.3,36.3765,27.0535
2021-06-25 13:20:46,4.2,27.6128,102.6443
2021-06-25 14:02:32,4.2,37.9163,20.7906
2021-06-25 14:13:39,4.2,37.9003,20.8834
2021-06-25 21:28:37,5.4,39.1868,40.1667
2021-06-26 02:18:46,4.4,42.4922,18.5227
2021-06-26 06:00:24,4.1,48.6789,7.8045
2021-06-26 14:19:43,4.4,45.8842,79.2061
2021-06-27 12:07:22,4.1,36.2779,71.1488
2021-06-27 17:23:15,4.3,33.4311,56.9482
2021-06-28 03:40:35,4.8,34.2781,78.2208
2021-06-28 14:48:17,4.5,24.4853,102.0482
2021-06-28 19:53:38,4.3,43.3059,46.2292
2021-06-29 01:41:29,4.1,25.7746,100.0072
2021-06-29 06:41:56,4.1,38.4368,39.6178
2021-06-29 22:24:35,3.7,34.6873,77.9908
2021-06-30 06:00:11,4.3,39.0238,29.7084
2021-06-30 18:44:58,4.0,38.992,20.5075
2021-07-01 17:16:56,4.2,30.9474,56.4544
2021-07-01 22:16:23,4.4,22.5551,-12.4913
2021-07-02 02:08:25,4.3,42.1106,83.6397
2021-07-02 04:15:43,4.7,43.1001,81.5926
2021-07-02 12:23:25,4.0,38.3714,75.3224
2021-07-02 22:46:07,4.2,35.1438,25.2508
2021-07-03 09:33:52,4.2,30.9845,49.6487
2021-07-03 09:59:15,4.3,31.0508,49.6791
2021-07-04 13:07:03,4.2,27.2967,65.7434
2021-07-04 19:57:10,4.6,26.608,96.5397
2021-07-04 21:16:23,4.4,39.2615,71.7664
2021-07-05 00:48:30,4.0,32.9708,98.8816
2021-07-05 10:37:14,4.1,28.1809,56.7829
2021-07-05 12:32:35,4.4,28.0474,57.5519
2021-07-05 20:06:55,3.9,28.9016,76.839
2021-07-05 23:40:29,4.3,35.1803,25.2372
2021-07-06 04:50:54,4.5,34.6556,98.2962
2021-07-06 12:03:43,4.2,36.4134,27.0791
2021-07-06 12:40:41,4.2,37.458,68.7567
2021-07-06 14:20:00,4.1,45.5936,26.4752
2021-07-06 14:44:33,4.7,27.8046,53.2176
2021-07-06 15:44:05,4.9,26.9043,59.4044
2021-07-06 17:17:59,4.5,37.3025,72.2847
2021-07-06 21:16:12,4.4,38.1635,72.7388
2021-07-07 06:15:24,5.3,25.9603,90.3499
2021-07-07 09:43:49,4.7,19.6805,101.1637
2021-07-07 10:27:11,4.6,34.4957,98.8989
2021-07-07 13:01:21,4.4,34.4804,98.9185
2021-07-08 01:52:10,4.1,37.5045,71.951
2021-07-08 04:16:56,4.4,37.923,20.9532
2021-07-08 11:20:56,4.9,36.6626,71.4147
2021-07-08 16:05:03,4.8,41.6232,81.0451
2021-07-08 16:23:25,5.1,34.6768,97.9158
2021-07-09 03:26:26,4.6,25.0311,95.2274
2021-07-09 04:38:35,4.4,37.1361,71.8664
2021-07-09 10:46:23,4.3,25.9749,90.3995
2021-07-09 18:41:19,4.9,36.8499,45.1506
2021-07-09 20:31:11,4.2,36.8268,45.2089
2021-07-09 23:08:42,4.2,36.2585,23.2445
2021-07-10 05:14:42,5.7,38.9152,70.5612
2021-07-10 08:48:06,4.6,39.0526,70.5672
2021-07-10 09:06:06,4.1,39.1299,70.5219
2021-07-10 09:07:01,4.3,39.1329,70.3928
2021-07-10 17:43:22,4.3,38.9159,26.0225
2021-07-10 18:22:42,4.5,38.9958,70.4547
2021-07-10 19:05:12,4.4,40.2614,72.7893
2021-07-10 22:19:17,4.1,38.9155,26.0142
2021-07-11 00:53:27,4.0,40.1215,34.4358
2021-07-11 03:00:17,4.3,38.4049,23.3239
2021-07-11 04:34:49,4.4,39.104,70.6588
2021-07-11 04:38:43,4.3,30.9707,49.7113
2021-07-11 14:40:03,4.4,35.4397,-3.6282
2021-07-12 19:48:26,4.4,38.6221,99.6521
2021-07-13 04:08:38,4.2,39.0165,70.7442
2021-07-13 14:11:52,5.0,29.8693,50.8679
2021-07-13 16:07:34,4.2,39.7228,12.9941
2021-07-14 00:10:34,4.5,36.5519,70.8861
2021-07-14 02:40:50,4.5,22.4445,94.2123
2021-07-14 08:47:26,4.0,36.595,70.9321
2021-07-14 11:17:47,4.3,36.5531,70.8497
2021-07-14 18:36:07,5.0,30.9335,103.4915
2021-07-14 23:10:53,4.2,22.4613,94.1567
2021-07-14 23:34:51,4.5,23.5272,94.7567
2021-07-15 03:18:34,4.2,36.745,71.2632
2021-07-16 10:59:49,4.5,32.1573,104.6416
2021-07-16 14:39:34,4.2,36.0468,69.8996
2021-07-16 20:29:24,4.0,40.4017,83.6944
2021-07-16 22:56:09,4.3,39.0572,70.3775
2021-07-18 07:56:54,4.4,35.0648,25.1426
2021-07-18 17:34:19,5.4,29.7049,51.1282
2021-07-18 17:54:30,4.3,29.7259,51.1458
2021-07-18 18:08:42,4.4,29.6616,51.0807
2021-07-18 18:26:59,4.4,29.7035,51.1517
2021-07-18 20:32:33,4.4,29.7194,51.1719
2021-07-18 23:43:42,4.2,29.6424,51.1972
2021-07-19 00:31:19,4.3,27.9486,51.9782
2021-07-19 01:09:22,4.4,34.7738,39.6992
2021-07-19 10:32:52,4.1,38.9412,35.6905
2021-07-19 10:39:43,4.1,38.945,35.6174
2021-07-19 16:13:02,4.1,37.7573,27.9657
2021-07-19 22:21:28,4.6,36.6973,5.6209
2021-07-20 04:27:02,4.3,41.5014,81.1306
2021-07-20 06:12:53,4.3,29.6053,51.1571
2021-07-20 08:05:27,4.3,38.385,23.3086
2021-07-20 20:44:15,4.2,35.1028,25.2108
2021-07-20 20:49:28,4.2,29.3394,70.1331
2021-07-20 22:01:19,4.3,27.5429,103.1328
2021-07-21 02:16:39,4.2,23.8122,65.3033
2021-07-21 02:54:26,5.2,29.3258,70.0487
2021-07-21 07:01:45,4.3,34.0777,78.4395
2021-07-21 07:42:30,4.1,36.9233,71.3484
2021-07-22 02:03:46,3.9,38.9222,26.0911
2021-07-22 03:48:02,4.3,38.9612,26.0722
2021-07-22 04:20:22,4.1,38.9471,26.1083
2021-07-22 05:12:24,4.5,30.06,70.3286
2021-07-22 17:16:29,4.8,36.3524,27.0556
2021-07-22 19:49:37,4.6,39.8139,20.6756
2021-07-23 07:38:54,4.6,29.6315,51.1879
2021-07-23 20:44:26,4.5,42.0599,83.3564
2021-07-23 22:44:07,4.5,40.7197,82.9628
2021-07-23 23:12:53,4.3,36.5757,70.8556
2021-07-24 01:52:27,4.4,39.5192,15.4311
2021-07-24 05:07:38,4.7,35.1902,25.2292
2021-07-24 05:32:50,4.1,34.9494,25.0787
2021-07-24 14:21:11,4.4,37.3843,71.1862
2021-07-24 19:23:49,4.2,32.7383,102.2679
2021-07-25 00:56:55,4.0,35.0941,25.1673
2021-07-25 02:11:22,4.4,37.4372,71.7817
2021-07-25 18:09:21,4.5,27.3429,88.3092
2021-07-25 20:57:29,3.3,37.064,36.4077
2021-07-25 23:55:06,4.6,37.1114,36.4369
2021-07-25 23:59:16,4.6,40.7838,77.9765
2021-07-26 08:03:30,4.9,24.5824,94.4421
2021-07-26 11:49:08,4.2,36.5941,71.5091
2021-07-26 14:08:33,4.3,38.2844,74.0421
2021-07-27 00:09:59,4.1,38.7203,20.5218
2021-07-27 13:02:54,4.3,39.1724,26.1042
2021-07-27 13:41:31,4.3,37.9836,72.7109
2021-07-27 22:57:34,4.4,43.5857,86.1906
2021-07-27 23:00:44,4.1,41.7756,19.5298
2021-07-28 03:41:21,4.7,42.7467,46.5445
2021-07-28 11:32:29,4.3,37.2397,71.4116
2021-07-28 15:27:14,4.1,39.289,40.3319
2021-07-28 22:24:03,4.4,34.9229,91.0351
2021-07-29 03:51:21,4.0,36.4427,70.7609
2021-07-29 11:39:27,5.5,22.8638,95.9967
2021-07-30 02:09:14,5.0,38.7404,73.1143
2021-07-30 02:47:25,4.5,29.6568,50.6575
2021-07-30 11:58:50,4.6,35.2794,-3.6453
2021-07-30 12:13:03,4.3,35.4993,-3.6941
2021-07-31 00:10:22,4.2,29.7043,50.5382
2021-07-31 05:01:45,4.4,36.3132,1.6646
2021-07-31 21:32:35,4.5,29.2414,69.5135
2021-07-31 22:57:55,4.7,36.4103,27.0628
2021-08-01 02:25:41,4.4,36.3274,27.064
2021-08-01 02:41:21,4.3,34.4176,45.3329
2021-08-01 07:31:26,5.6,36.3958,27.0112
2021-08-01 08:12:35,4.2,36.3191,27.0565
2021-08-01 08:15:25,4.0,36.3931,27.0824
2021-08-01 11:37:31,4.4,36.2215,27.0298
2021-08-01 12:14:27,4.5,36.3665,27.0431
2021-08-01 12:16:26,4.6,36.9911,71.3805
2021-08-01 16:24:54,4.0,36.2001,27.1133
2021-08-01 19:04:42,4.1,36.2233,27.187
2021-08-01 20:57:09,4.3,46.8143,27.4936
2021-08-02 00:07:27,3.3,42.2506,21.3256
2021-08-02 02:27:19,4.1,45.4702,16.3163
2021-08-02 11:25:40,4.0,54.3397,86.1971
2021-08-02 11:31:37,4.3,29.0413,47.5342
2021-08-02 11:49:30,4.5,35.553,-3.9634
2021-08-02 17:06:10,4.4,35.4442,-3.6231
2021-08-02 17:23:28,4.2,36.2966,27.0954
2021-08-03 00:39:37,4.5,32.1646,60.6425
2021-08-03 01:47:47,4.6,38.2622,73.1776
2021-08-03 02:56:17,4.2,36.3204,26.9805
2021-08-03 15:38:17,5.2,36.3902,27.0435
2021-08-03 19:54:45,4.5,30.9514,49.5448
2021-08-03 20:39:59,4.0,36.3153,27.0209
2021-08-03 22:53:13,4.6,36.3658,27.0007
2021-08-04 01:50:43,4.4,36.2933,27.1431
2021-08-04 02:49:27,4.2,36.3071,27.062
2021-08-04 09:00:22,4.3,36.2232,27.0556
2021-08-04 13:32:27,4.9,36.3149,69.858
2021-08-04 15:38:16,4.0,38.9189,35.667
2021-08-05 01:10:02,4.4,25.0993,94.9275
2021-08-05 04:56:16,4.4,36.8044,70.8558
2021-08-05 07:18:11,4.5,37.5703,71.831
2021-08-05 11:49:31,4.4,37.5869,21.4514
2021-08-05 13:33:24,4.1,32.6903,47.4869
2021-08-06 12:16:47,4.4,36.2661,27.081
2021-08-06 13:52:39,4.2,36.3481,27.089
2021-08-06 13:58:13,4.0,36.0894,27.0016
2021-08-06 15:47:47,4.4,23.2137,94.1338
2021-08-06 21:49:56,4.4,22.5189,94.2094
2021-08-06 22:57:08,4.2,36.2408,27.0945
2021-08-06 23:16:07,4.5,21.4095,94.7377
2021-08-06 23:41:58,4.1,36.25,27.0402
2021-08-07 04:39:45,5.0,36.2724,27.0356
2021-08-07 06:02:26,4.5,49.3357,82.1192
2021-08-07 07:19:15,4.3,35.4578,-3.6295
2021-08-07 09:44:05,4.0,36.5628,71.0882
2021-08-07 12:34:37,4.6,36.4613,71.1077
2021-08-07 23:03:12,4.5,39.1061,70.6156
2021-08-08 16:31:56,4.3,39.7638,22.2157
2021-08-08 22:15:47,4.2,35.0547,25.1486
2021-08-09 00:10:23,4.0,44.8351,17.3491
2021-08-09 01:54:14,4.5,40.9263,83.8402
2021-08-09 03:48:39,4.1,40.3544,49.9695
2021-08-09 07:17:47,4.4,35.0557,25.2015
2021-08-09 13:51:26,4.7,40.0111,76.0181
2021-08-09 16:06:44,4.2,29.7653,94.5571
2021-08-09 18:48:30,4.2,20.4478,92.3214
2021-08-10 06:18:12,4.8,22.4535,95.9084
2021-08-10 11:12:46,3.6,30.2767,78.1005
2021-08-10 13:02:06,4.4,35.562,-3.3107
2021-08-10 18:45:38,4.1,36.7508,70.8377
2021-08-10 19:25:07,4.1,36.6818,71.489
2021-08-11 01:35:58,4.8,34.7112,98.0805
2021-08-11 08:59:32,4.3,38.8147,23.0425
2021-08-11 10:01:05,4.9,40.538,63.322
2021-08-11 12:31:20,4.2,45.4651,26.2477
2021-08-11 13:24:42,4.2,36.1792,27.0554
2021-08-11 19:18:03,4.2,26.9356,54.2467
2021-08-12 15:24:06,5.0,28.3366,57.4719
2021-08-12 17:52:29,4.4,28.2508,57.6096
2021-08-12 23:41:57,5.0,54.2899,87.0463
2021-08-13 00:25:12,4.6,37.189,-3.7468
2021-08-13 07:21:38,5.4,34.5936,97.4227
2021-08-13 12:31:29,4.6,29.8678,50.7505
2021-08-13 16:18:47,4.6,37.596,71.828
2021-08-13 20:27:31,4.5,28.2801,57.3679
2021-08-14 13:29:16,4.3,37.5054,71.7358
2021-08-15 13:41:11,5.2,37.4907,70.1356
2021-08-15 17:34:18,4.0,36.1895,27.0206
2021-08-16 02:19:13,4.1,41.1211,44.12
2021-08-16 04:44:05,4.8,41.1691,43.9722
2021-08-16 08:31:37,4.3,37.5026,22.0497
2021-08-16 10:31:10,4.4,35.7887,68.5348
2021-08-16 15:17:59,4.5,38.1539,73.1967
2021-08-16 16:54:41,4.4,35.0232,25.1049
2021-08-17 00:15:39,3.7,47.4326,12.0831
2021-08-17 02:58:56,4.6,45.4755,16.2341
2021-08-17 03:38:37,4.5,36.6677,71.1422
2021-08-17 11:44:16,4.1,36.6446,71.112
2021-08-17 13:21:44,4.2,38.6858,14.6325
2021-08-17 18:32:24,4.9,24.6509,94.4519
2021-08-17 18:39:29,4.3,35.2083,64.5691
2021-08-17 19:23:45,4.3,25.7687,99.9762
2021-08-17 23:20:11,4.6,31.9037,92.8722
2021-08-18 12:31:46,4.2,36.5239,70.5385
2021-08-19 08:30:20,4.8,39.0711,15.7206
2021-08-19 08:52:41,4.4,36.4394,69.4116
2021-08-19 14:06:15,4.3,36.1814,27.1131
2021-08-19 14:26:33,4.7,36.3354,27.1198
2021-08-20 10:21:04,4.0,38.5978,44.2294
2021-08-21 05:03:05,4.3,37.9649,72.5613
2021-08-21 16:21:21,4.3,36.342,27.0888
2021-08-21 21:42:35,4.4,39.0637,22.121
2021-08-22 15:22:03,4.6,22.2644,94.6702
2021-08-22 23:36:56,4.5,51.3785,100.3006
2021-08-23 00:01:16,4.2,39.7318,71.4883
2021-08-23 01:27:48,4.4,28.1304,55.4812
2021-08-23 10:19:31,4.7,34.1681,26.1973
2021-08-23 16:28:54,4.5,34.491,61.7066
2021-08-24 05:15:10,4.6,25.094,96.2561
2021-08-24 05:45:19,4.2,40.0491,77.1705
2021-08-24 19:48:13,4.7,32.0551,78.7955
2021-08-25 09:06:11,4.4,20.8876,96.9
2021-08-26 02:38:21,5.3,38.9098,95.5261
2021-08-26 03:07:48,4.1,25.0595,61.3743
2021-08-26 16:25:26,4.6,39.049,70.917
2021-08-26 18:28:03,4.2,38.8934,95.494
2021-08-27 14:04:45,4.3,31.6393,49.5329
2021-08-27 21:52:06,4.3,36.5563,70.8751
2021-08-28 03:22:48,4.1,36.4658,71.2047
2021-08-28 05:10:03,3.0,38.7946,20.4899
2021-08-28 06:57:36,4.1,35.4088,64.1087
2021-08-28 14:20:49,5.3,35.4853,-3.5403
2021-08-28 15:24:01,4.2,36.57,70.9104
2021-08-28 18:21:30,4.3,35.3951,89.2934
2021-08-28 22:20:46,4.4,42.2424,87.8657
2021-08-29 01:36:04,4.8,30.1983,69.7587
2021-08-29 17:27:49,4.4,43.7617,84.4369
2021-08-30 00:07:45,4.2,37.0266,25.0912
2021-08-30 11:18:59,4.2,36.5684,70.8459
2021-08-30 21:23:33,4.7,36.4122,69.1128
2021-08-31 00:06:33,4.4,37.8546,23.077
2021-08-31 07:14:16,4.2,38.1839,14.1642
2021-08-31 14:04:26,5.1,39.0422,30.1894
2021-08-31 16:28:42,4.3,40.4481,82.8993
2021-09-01 13:32:11,4.4,45.6733,26.4306
2021-09-01 15:51:59,4.0,35.4448,-3.6889
2021-09-02 07:50:06,5.0,37.6012,70.3436
2021-09-02 08:48:38,4.3,38.3543,23.2051
2021-09-03 00:12:52,4.2,36.3356,27.0107
2021-09-03 06:34:50,4.8,42.2827,46.033
2021-09-03 16:30:39,5.0,28.1266,104.9834
2021-09-03 18:48:32,3.9,37.7349,77.967
2021-09-04 04:21:12,4.3,37.9196,78.1123
2021-09-04 04:28:02,4.6,37.6047,77.9615
2021-09-04 04:39:06,4.5,37.7198,77.9128
2021-09-04 04:54:08,4.8,37.7236,77.9238
2021-09-04 15:05:15,4.5,26.5115,96.5587
2021-09-04 17:16:45,4.1,37.5315,72.0872
2021-09-04 20:52:06,4.6,37.7135,77.9281
2021-09-04 20:55:25,4.5,37.7689,77.9175
2021-09-04 23:03:55,4.3,33.0835,103.8163
2021-09-05 10:10:15,4.1,51.2504,87.8765
2021-09-05 10:44:50,4.2,51.4057,89.6766
2021-09-05 10:48:01,4.0,37.8062,72.0602
2021-09-06 00:27:51,4.6,35.9687,27.4849
2021-09-06 10:47:20,5.3,53.1609,99.0977
2021-09-06 18:00:17,4.6,40.1795,77.3173
2021-09-06 18:04:39,4.6,36.2989,27.1498
2021-09-06 21:13:30,4.2,53.2737,98.8102
2021-09-07 03:28:40,4.1,49.1983,88.3197
2021-09-07 12:42:41,4.2,37.8132,29.688
2021-09-07 14:15:00,4.6,36.1165,31.0332
2021-09-07 16:34:12,4.7,38.1266,73.1869
2021-09-08 00:55:23,4.2,36.4181,27.2005
2021-09-08 04:40:02,4.5,36.4786,27.1703
2021-09-08 08:20:04,5.4,38.1145,73.2166
2021-09-08 14:28:39,4.3,44.315,17.8873
2021-09-08 18:43:01,4.5,34.6514,45.35
2021-09-09 04:42:40,4.0,36.2823,35.7899
2021-09-09 16:27:04,3.4,31.9732,72.2567
2021-09-10 02:43:15,4.5,36.6814,71.0931
2021-09-10 02:48:23,5.0,36.8193,78.7332
2021-09-10 08:22:40,4.4,36.5486,70.86
2021-09-11 03:28:30,4.7,30.4791,79.282
2021-09-11 04:34:06,4.0,37.5649,72.2862
2021-09-11 09:51:50,4.2,41.5515,68.9325
2021-09-11 16:31:01,4.3,36.333,27.0088
2021-09-11 23:49:36,4.2,40.3471,19.5
2021-09-11 23:55:22,4.3,27.3933,54.6446
2021-09-12 00:20:00,4.1,27.3885,54.524
2021-09-12 01:45:19,4.4,27.4119,54.5778
2021-09-12 09:10:00,4.4,36.2135,70.4992
2021-09-12 13:08:11,3.1,38.1072,23.7801
2021-09-12 17:56:15,4.4,27.4834,85.9978
2021-09-13 06:46:47,4.3,33.7409,76.4233
2021-09-13 07:02:32,5.1,37.289,58.8939
2021-09-13 11:01:09,4.1,35.0109,26.6577
2021-09-13 18:59:34,4.3,37.2868,71.5039
2021-09-14 07:48:02,4.0,28.9103,49.6258
2021-09-14 13:40:07,4.3,23.5962,94.8405
2021-09-14 13:40:08,4.7,33.2902,72.1846
2021-09-14 13:40:39,4.5,37.7181,20.3777
2021-09-14 14:32:21,4.3,34.0756,25.9189
2021-09-14 20:52:24,4.2,41.2831,80.9302
2021-09-15 03:41:12,4.3,36.2949,70.6059
2021-09-15 05:19:44,4.1,42.2591,19.4647
2021-09-15 15:26:54,4.3,42.2522,19.4574
2021-09-15 16:29:41,4.6,23.4599,93.4042
2021-09-16 06:05:03,4.1,37.8875,29.4053
2021-09-16 07:49:42,4.4,23.6577,94.5361
2021-09-17 22:12:03,4.7,30.1325,69.282
2021-09-18 01:06:44,4.9,38.4972,73.4515
2021-09-18 01:22:53,4.2,38.5461,73.4392
2021-09-18 02:45:30,4.1,37.93,29.3483
2021-09-18 03:11:18,4.2,35.4828,-3.6101
2021-09-19 12:08:57,4.3,30.8962,51.2407
2021-09-19 12:36:30,4.7,28.7353,96.4223
2021-09-19 22:24:04,5.0,25.2256,94.8803
2021-09-20 01:11:09,4.4,27.3459,52.4711
2021-09-20 04:01:09,3.4,44.5625,18.1833
2021-09-21 04:24:38,4.4,27.2526,52.9044
2021-09-21 17:04:37,4.0,41.4836,19.9323
2021-09-21 19:09:45,4.3,40.58,36.9462
2021-09-22 15:59:56,4.4,28.3685,103.6929
2021-09-23 03:03:42,4.9,44.9494,100.6053
2021-09-23 06:17:58,4.5,48.9703,25.9793
2021-09-25 02:43:12,4.4,36.7164,42.4005
2021-09-25 07:41:07,5.0,30.3557,94.7747
2021-09-25 12:24:34,4.4,30.2615,94.8136
2021-09-26 03:14:16,4.5,28.0556,57.0196
2021-09-26 07:40:09,4.0,36.4387,27.1385
2021-09-26 09:28:43,4.2,23.4064,93.4982
2021-09-26 14:26:40,4.2,23.2858,93.8375
2021-09-26 20:07:55,4.2,42.2552,81.7932
2021-09-26 20:22:17,4.6,42.2202,82.2187
2021-09-27 07:41:28,4.3,36.6582,71.1186
2021-09-27 08:40:36,5.1,38.0372,73.2259
2021-09-27 09:17:21,6.0,35.244,25.2697
2021-09-27 09:27:46,4.1,35.2272,25.105
2021-09-27 09:37:44,4.7,35.092,25.2617
2021-09-27 10:30:46,4.5,35.3273,25.265
2021-09-27 10:46:31,4.2,35.1906,25.1782
2021-09-27 11:21:58,4.4,35.1968,25.3649
2021-09-27 13:23:13,4.3,35.2904,25.2835
2021-09-27 13:34:22,4.4,35.1992,25.3342
2021-09-27 14:02:25,4.8,35.0447,25.2053
2021-09-27 17:22:48,4.4,35.1677,25.188
2021-09-27 17:49:27,4.2,34.9873,25.1391
2021-09-27 18:04:01,4.1,36.3523,27.2673
2021-09-27 19:15:31,4.4,35.1391,25.1837
2021-09-27 23:10:01,4.7,35.1951,25.2253
2021-09-28 00:37:11,4.3,35.2314,25.3177
2021-09-28 07:48:08,5.3,35.0817,25.2018
2021-09-28 09:01:05,4.2,36.4251,28.4345
2021-09-28 11:58:23,4.3,34.4735,45.5293
2021-09-28 14:46:12,4.3,34.5294,45.3747
2021-09-28 18:11:47,4.3,30.4798,69.9279
2021-09-28 18:13:16,4.7,35.2054,25.2791
2021-09-28 19:52:44,4.3,27.5144,52.6885
2021-09-29 06:33:58,4.2,33.7644,89.5296
2021-09-29 10:46:11,4.5,41.0856,73.2421
2021-09-29 14:54:48,4.6,35.0268,25.1561
2021-09-29 15:41:27,4.5,40.0282,71.706
2021-09-30 01:22:17,4.6,36.4896,27.1703
2021-09-30 01:22:59,4.5,36.5029,27.1495
2021-09-30 02:27:39,4.3,36.4671,27.1622
2021-09-30 13:36:37,4.5,36.3856,71.2316
2021-09-30 16:04:13,4.8,36.6494,71.0771
2021-09-30 20:13:03,4.2,37.3893,71.4796
2021-10-01 04:15:21,4.9,29.8002,50.4937
2021-10-01 05:33:21,4.6,29.8075,50.5453
2021-10-01 06:49:28,5.0,30.3214,94.8247
2021-10-01 07:57:33,4.4,25.4614,95.3035
2021-10-01 10:09:27,4.5,27.694,86.111
2021-10-01 16:02:01,4.5,30.3464,94.7981
2021-10-02 07:45:25,4.8,30.351,94.8618
2021-10-02 08:36:42,4.1,30.3949,94.5447
2021-10-02 10:45:36,4.0,35.2165,27.7464
2021-10-02 16:21:50,4.4,29.652,104.8433
2021-10-02 21:31:07,4.2,34.9377,25.065
2021-10-03 01:01:42,4.2,24.9285,96.3949
2021-10-03 09:19:57,4.6,38.0692,73.0921
2021-10-03 10:15:10,4.3,37.528,30.3663
2021-10-03 17:31:27,4.6,35.1442,25.2375
2021-10-03 21:44:01,4.4,32.7632,92.9442
2021-10-04 05:39:28,5.5,32.335,49.7618
2021-10-04 06:24:23,4.8,30.3231,94.8038
2021-10-04 07:48:00,3.9,30.3929,94.6529
2021-10-04 17:03:23,4.4,36.4451,27.1903
