dt,0
1750-01-01,13.069578170776367
1750-02-01,13.069578170776367
1750-03-01,13.37223768234253
1750-04-01,13.832080841064453
1750-05-01,14.577298164367676
1750-06-01,15.965425968170166
1750-07-01,16.93583106994629
1750-08-01,16.66684055328369
1750-09-01,15.340292930603027
1750-10-01,14.107236385345459
1750-11-01,13.119362831115723
1750-12-01,13.049223899841309
1751-01-01,13.049223899841309
1751-02-01,13.069578170776367
1751-03-01,13.422933578491211
1751-04-01,13.556845664978027
1751-05-01,14.648669242858887
1751-06-01,15.826964378356934
1751-07-01,16.697843551635742
1751-08-01,16.508316040039062
1751-09-01,15.252441883087158
1751-10-01,14.079668045043945
1751-11-01,13.259752750396729
1751-12-01,13.069578170776367
1752-01-01,13.038554191589355
1752-02-01,13.335243701934814
1752-03-01,13.40993595123291
1752-04-01,13.54077434539795
1752-05-01,14.586145877838135
1752-06-01,15.869786262512207
1752-07-01,16.663439750671387
1752-08-01,16.086753845214844
1752-09-01,14.802087783813477
1752-10-01,14.194651126861572
1752-11-01,13.526127815246582
1752-12-01,13.09311294555664
1753-01-01,13.069578170776367
1753-02-01,13.069578170776367
1753-03-01,13.587422847747803
1753-04-01,13.789441585540771
1753-05-01,15.131898880004883
1753-06-01,16.407556533813477
1753-07-01,16.726484298706055
1753-08-01,16.383230209350586
1753-09-01,15.399163246154785
1753-10-01,14.433370113372803
1753-11-01,13.497061729431152
1753-12-01,13.038554191589355
1754-01-01,13.069578170776367
1754-02-01,13.069578170776367
1754-03-01,13.339065074920654
1754-04-01,14.145316123962402
1754-05-01,15.230352878570557
1754-06-01,16.401488304138184
1754-07-01,16.621066093444824
1754-08-01,16.38524341583252
1754-09-01,15.336676597595215
1754-10-01,14.652621746063232
1754-11-01,13.803664684295654
1754-12-01,13.146563053131104
1755-01-01,13.069578170776367
1755-02-01,13.069578170776367
1755-03-01,13.351059436798096
1755-04-01,14.357460975646973
1755-05-01,15.216486930847168
1755-06-01,16.70155429840088
1755-07-01,16.989285469055176
1755-08-01,16.00619888305664
1755-09-01,15.302673816680908
1755-10-01,14.550281047821045
1755-11-01,13.488046646118164
1755-12-01,13.087365627288818
1756-01-01,13.09311294555664
1756-02-01,13.447921752929688
1756-03-01,13.479034900665283
1756-04-01,14.027744770050049
1756-05-01,15.217274188995361
1756-06-01,16.63584804534912
1756-07-01,16.916702270507812
1756-08-01,16.331687927246094
1756-09-01,15.552177906036377
1756-10-01,14.326616764068604
1756-11-01,13.37223768234253
1756-12-01,13.049223899841309
1757-01-01,13.049223899841309
1757-02-01,13.300293445587158
1757-03-01,13.402777194976807
1757-04-01,13.882600784301758
1757-05-01,15.283301830291748
1757-06-01,16.932117462158203
1757-07-01,17.646488189697266
1757-08-01,16.807217597961426
1757-09-01,15.378441333770752
1757-10-01,13.949699401855469
1757-11-01,13.382728099822998
1757-12-01,13.049223899841309
1758-01-01,13.038554191589355
1758-02-01,13.049223899841309
1758-03-01,13.389490127563477
1758-04-01,13.79936170578003
1758-05-01,14.81561279296875
1758-06-01,16.402045249938965
1758-07-01,16.63832187652588
1758-08-01,16.306659698486328
1758-09-01,15.237953186035156
1758-10-01,14.137670516967773
1758-11-01,13.631382465362549
1758-12-01,13.087365627288818
1759-01-01,13.146563053131104
1759-02-01,13.359170913696289
1759-03-01,13.434651851654053
1759-04-01,13.725170135498047
1759-05-01,14.891641616821289
1759-06-01,16.52521800994873
1759-07-01,16.879939079284668
1759-08-01,16.846416473388672
1759-09-01,15.603110790252686
1759-10-01,14.4473295211792
1759-11-01,13.335243701934814
1759-12-01,13.008944511413574
1760-01-01,13.008944511413574
1760-02-01,13.096758842468262
1760-03-01,13.201369285583496
1760-04-01,14.032998085021973
1760-05-01,14.887274742126465
1760-06-01,16.19804859161377
1760-07-01,16.539567947387695
1760-08-01,16.332204818725586
1760-09-01,15.281333923339844
1760-10-01,14.18388319015503
1760-11-01,13.53200626373291
1760-12-01,13.027835845947266
1761-01-01,13.008944511413574
1761-02-01,13.049223899841309
1761-03-01,13.526127815246582
1761-04-01,13.725170135498047
1761-05-01,15.487675666809082
1761-06-01,17.004324913024902
1761-07-01,17.62259864807129
1761-08-01,16.8266544342041
1761-09-01,15.575459957122803
1761-10-01,14.146827697753906
1761-11-01,13.476733684539795
1761-12-01,13.008944511413574
1762-01-01,13.182220935821533
1762-02-01,13.283281326293945
1762-03-01,13.295710563659668
1762-04-01,14.160360336303711
1762-05-01,15.020081043243408
1762-06-01,16.28166961669922
1762-07-01,16.71609878540039
1762-08-01,16.279237747192383
1762-09-01,15.274533748626709
1762-10-01,14.122636795043945
1762-11-01,13.631070137023926
1762-12-01,13.042904376983643
1763-01-01,13.008944511413574
1763-02-01,13.027835845947266
1763-03-01,13.16802167892456
1763-04-01,13.725170135498047
1763-05-01,14.643022060394287
1763-06-01,15.830312728881836
1763-07-01,17.037677764892578
1763-08-01,16.531354904174805
1763-09-01,15.309864044189453
1763-10-01,14.089047908782959
1763-11-01,13.451301574707031
1763-12-01,13.097667217254639
1764-01-01,13.042904376983643
1764-02-01,13.442469596862793
1764-03-01,13.402777194976807
1764-04-01,13.690385818481445
1764-05-01,14.961339473724365
1764-06-01,15.805360794067383
1764-07-01,16.961833000183105
1764-08-01,16.244282722473145
1764-09-01,15.284801006317139
1764-10-01,14.601535320281982
1764-11-01,13.631070137023926
1764-12-01,13.402777194976807
1765-01-01,13.34106159210205
1765-02-01,13.15013837814331
1765-03-01,13.603687763214111
1765-04-01,14.093598365783691
1765-05-01,14.871679782867432
1765-06-01,15.83407211303711
