dt,temp
1995-04-01,14.445271428571422
1995-05-01,14.43167142857142
1995-06-01,14.432385714285706
1995-07-01,14.44584285714285
1995-08-01,14.470571428571423
1995-09-01,14.502371428571422
1995-10-01,14.528357142857134
1995-11-01,14.543328571428564
1995-12-01,14.543299999999993
1996-01-01,14.525657142857137
1996-02-01,14.502857142857138
1996-03-01,14.474428571428568
1996-04-01,14.451128571428569
1996-05-01,14.434742857142854
1996-06-01,14.43198571428571
1996-07-01,14.443557142857138
1996-08-01,14.46634285714285
1996-09-01,14.49271428571428
1996-10-01,14.514557142857136
1996-11-01,14.528699999999994
1996-12-01,14.528728571428564
1997-01-01,14.516642857142848
1997-02-01,14.49227142857142
1997-03-01,14.466885714285707
1997-04-01,14.442171428571422
1997-05-01,14.426757142857136
1997-06-01,14.427399999999992
1997-07-01,14.437499999999993
1997-08-01,14.460942857142852
1997-09-01,14.492914285714281
1997-10-01,14.522471428571425
1997-11-01,14.539842857142855
1997-12-01,14.543685714285715
1998-01-01,14.5345
1998-02-01,14.520414285714285
1998-03-01,14.498328571428573
1998-04-01,14.48172857142857
1998-05-01,14.476571428571429
1998-06-01,14.48454285714286
1998-07-01,14.506128571428572
1998-08-01,14.538085714285716
1998-09-01,14.573057142857143
1998-10-01,14.601414285714284
1998-11-01,14.61685714285714
1998-12-01,14.620857142857142
1999-01-01,14.610785714285713
1999-02-01,14.593557142857142
1999-03-01,14.567057142857141
1999-04-01,14.544585714285715
1999-05-01,14.531214285714285
1999-06-01,14.53282857142857
1999-07-01,14.546371428571426
1999-08-01,14.569357142857141
1999-09-01,14.602328571428568
1999-10-01,14.629642857142855
1999-11-01,14.645285714285713
1999-12-01,14.651499999999997
2000-01-01,14.639171428571425
2000-02-01,14.61938571428571
2000-03-01,14.595428571428569
2000-04-01,14.574128571428568
2000-05-01,14.561571428571428
2000-06-01,14.562685714285713
2000-07-01,14.574128571428568
2000-08-01,14.59652857142857
2000-09-01,14.625142857142853
2000-10-01,14.64868571428571
2000-11-01,14.66041428571428
2000-12-01,14.655142857142852
2001-01-01,14.643871428571424
2001-02-01,14.620857142857139
2001-03-01,14.597114285714282
2001-04-01,14.574557142857138
2001-05-01,14.561199999999996
2001-06-01,14.55985714285714
2001-07-01,14.573099999999998
2001-08-01,14.5946
2001-09-01,14.623942857142856
2001-10-01,14.651471428571426
2001-11-01,14.671314285714281
2001-12-01,14.673371428571425
2002-01-01,14.666171428571426
2002-02-01,14.648214285714282
2002-03-01,14.63002857142857
2002-04-01,14.611871428571426
2002-05-01,14.602214285714282
2002-06-01,14.601157142857138
2002-07-01,14.616385714285713
2002-08-01,14.643428571428567
2002-09-01,14.67525714285714
2002-10-01,14.702371428571425
2002-11-01,14.719885714285711
2002-12-01,14.722771428571425
2003-01-01,14.714471428571427
2003-02-01,14.694228571428571
2003-03-01,14.669385714285713
2003-04-01,14.645614285714286
2003-05-01,14.635071428571427
2003-06-01,14.633957142857142
2003-07-01,14.644685714285714
2003-08-01,14.66605714285714
2003-09-01,14.693942857142854
2003-10-01,14.720314285714283
2003-11-01,14.733071428571426
2003-12-01,14.732399999999997
2004-01-01,14.720071428571428
2004-02-01,14.697199999999999
2004-03-01,14.66832857142857
2004-04-01,14.643014285714285
2004-05-01,14.624442857142858
2004-06-01,14.618214285714288
2004-07-01,14.625471428571428
2004-08-01,14.6471
2004-09-01,14.676157142857145
2004-10-01,14.700971428571428
2004-11-01,14.718199999999998
2004-12-01,14.716971428571426
2005-01-01,14.710899999999995
2005-02-01,14.692799999999995
2005-03-01,14.672028571428568
2005-04-01,14.652614285714282
2005-05-01,14.642728571428568
2005-06-01,14.64578571428571
2005-07-01,14.658642857142851
2005-08-01,14.684028571428563
2005-09-01,14.717128571428562
2005-10-01,14.747085714285705
2005-11-01,14.767142857142849
2005-12-01,14.770414285714278
2006-01-01,14.759614285714276
2006-02-01,14.740414285714275
2006-03-01,14.717485714285704
2006-04-01,14.695842857142848
2006-05-01,14.683928571428561
2006-06-01,14.684957142857131
2006-07-01,14.695942857142846
2006-08-01,14.724542857142845
2006-09-01,14.75699999999999
2006-10-01,14.787257142857133
2006-11-01,14.804471428571418
2006-12-01,14.810085714285703
2007-01-01,14.803642857142846
2007-02-01,14.783971428571418
2007-03-01,14.758314285714274
2007-04-01,14.738742857142848
2007-05-01,14.72642857142856
2007-06-01,14.72662857142856
2007-07-01,14.73875714285713
2007-08-01,14.762571428571414
2007-09-01,14.789214285714271
2007-10-01,14.813885714285698
2007-11-01,14.825799999999981
2007-12-01,14.82349999999998
2008-01-01,14.802614285714263
2008-02-01,14.776099999999976
2008-03-01,14.749014285714264
2008-04-01,14.725399999999977
2008-05-01,14.710585714285692
2008-06-01,14.708128571428547
2008-07-01,14.717399999999975
2008-08-01,14.737485714285691
2008-09-01,14.766971428571408
2008-10-01,14.794114285714265
2008-11-01,14.806657142857121
2008-12-01,14.807157142857124
2009-01-01,14.796971428571409
2009-02-01,14.774428571428553
2009-03-01,14.745342857142838
2009-04-01,14.723542857142837
2009-05-01,14.710699999999978
2009-06-01,14.709542857142836
2009-07-01,14.721742857142837
2009-08-01,14.743614285714264
2009-09-01,14.774671428571407
2009-10-01,14.79892857142855
2009-11-01,14.815342857142836
2009-12-01,14.81679999999998
2010-01-01,14.807642857142836
2010-02-01,14.788742857142834
2010-03-01,14.76892857142855
2010-04-01,14.752628571428549
2010-05-01,14.746299999999977
2010-06-01,14.747771428571403
2010-07-01,14.759514285714259
2010-08-01,14.782328571428545
2010-09-01,14.810128571428546
2010-10-01,14.838071428571402
2010-11-01,14.852371428571402
2010-12-01,14.851499999999975
2011-01-01,14.837142857142833
2011-02-01,14.812514285714263
2011-03-01,14.785428571428545
2011-04-01,14.761599999999973
2011-05-01,14.746928571428546
2011-06-01,14.745799999999976
2011-07-01,14.75721428571426
2011-08-01,14.778971428571406
2011-09-01,14.805199999999978
2011-10-01,14.828842857142835
2011-11-01,14.84218571428569
